ts,spec_id,item_id,seed,provider,version,model,ok,empty,attempts,cost_usd,error
2026-07-07T23:20:01.219354+00:00,S18,D059,22,openai,current,gpt-5.4-nano,True,False,1,0.000229,
2026-07-07T23:20:01.526083+00:00,S18,D060,11,openai,current,gpt-5.4-nano,True,False,1,0.000197,
2026-07-07T23:20:01.550250+00:00,S18,D059,33,openai,current,gpt-5.4-nano,True,False,1,0.000219,
2026-07-07T23:20:01.695436+00:00,S18,D060,22,openai,current,gpt-5.4-nano,True,False,1,0.000257,
2026-07-07T23:20:01.729541+00:00,S18,D060,33,openai,current,gpt-5.4-nano,True,False,1,0.00023,
2026-07-07T23:20:02.008829+00:00,S18,D061,22,openai,current,gpt-5.4-nano,True,False,1,0.000232,
2026-07-07T23:20:02.176103+00:00,S18,D061,33,openai,current,gpt-5.4-nano,True,False,1,0.000196,
2026-07-07T23:20:02.329346+00:00,S18,D061,11,openai,current,gpt-5.4-nano,True,False,1,0.000241,
2026-07-07T23:20:02.334503+00:00,S18,C016,33,openai,current,gpt-5.4-nano,True,False,1,0.000251,
2026-07-07T23:20:02.371606+00:00,S18,D062,11,openai,current,gpt-5.4-nano,True,False,1,0.000226,
2026-07-07T23:20:02.476449+00:00,S18,D062,22,openai,current,gpt-5.4-nano,True,False,1,0.00026,
2026-07-07T23:20:02.545578+00:00,S18,D063,11,openai,current,gpt-5.4-nano,True,False,1,0.000241,
2026-07-07T23:20:02.593573+00:00,S18,D064,22,openai,current,gpt-5.4-nano,True,False,1,0.000161,
2026-07-07T23:20:02.630643+00:00,S18,D062,33,openai,current,gpt-5.4-nano,True,False,1,0.000276,
2026-07-07T23:20:02.669269+00:00,S18,D064,11,openai,current,gpt-5.4-nano,True,False,1,0.000166,
2026-07-07T23:20:02.919247+00:00,S18,D063,22,openai,current,gpt-5.4-nano,True,False,1,0.000235,
2026-07-07T23:20:02.929707+00:00,S18,D063,33,openai,current,gpt-5.4-nano,True,False,1,0.000264,
2026-07-07T23:20:03.034752+00:00,S18,D064,33,openai,current,gpt-5.4-nano,True,False,1,0.000217,
2026-07-07T23:20:03.120285+00:00,S18,D065,11,openai,current,gpt-5.4-nano,True,False,1,0.000206,
2026-07-07T23:20:03.336992+00:00,S18,D065,22,openai,current,gpt-5.4-nano,True,False,1,0.000219,
2026-07-07T23:20:03.541716+00:00,S18,D065,33,openai,current,gpt-5.4-nano,True,False,1,0.000207,
2026-07-07T23:20:03.609934+00:00,S18,D066,22,openai,current,gpt-5.4-nano,True,False,1,0.00021,
2026-07-07T23:20:03.614918+00:00,S18,D066,11,openai,current,gpt-5.4-nano,True,False,1,0.000217,
2026-07-07T23:20:03.954181+00:00,S18,D066,33,openai,current,gpt-5.4-nano,True,False,1,0.000246,
2026-07-07T23:20:04.042926+00:00,S18,D068,11,openai,current,gpt-5.4-nano,True,False,1,0.000182,
2026-07-07T23:20:04.208346+00:00,S18,D068,22,openai,current,gpt-5.4-nano,True,False,1,0.000199,
2026-07-07T23:20:04.500516+00:00,S18,D067,33,openai,current,gpt-5.4-nano,True,False,1,0.000276,
2026-07-07T23:20:04.716735+00:00,S18,D067,11,openai,current,gpt-5.4-nano,True,False,1,0.000289,
2026-07-07T23:20:04.725374+00:00,S18,D069,11,openai,current,gpt-5.4-nano,True,False,1,0.000221,
2026-07-07T23:20:04.834940+00:00,S18,D068,33,openai,current,gpt-5.4-nano,True,False,1,0.000214,
2026-07-07T23:20:04.992511+00:00,S18,D069,22,openai,current,gpt-5.4-nano,True,False,1,0.00019,
2026-07-07T23:20:05.305938+00:00,S18,D069,33,openai,current,gpt-5.4-nano,True,False,1,0.000244,
2026-07-07T23:20:05.430898+00:00,S18,D070,11,openai,current,gpt-5.4-nano,True,False,1,0.000226,
2026-07-07T23:20:05.502600+00:00,S18,D071,11,openai,current,gpt-5.4-nano,True,False,1,0.000242,
2026-07-07T23:20:05.691565+00:00,S18,D070,33,openai,current,gpt-5.4-nano,True,False,1,0.000275,
2026-07-07T23:20:05.773115+00:00,S18,D070,22,openai,current,gpt-5.4-nano,True,False,1,0.000254,
2026-07-07T23:20:05.891773+00:00,S18,D071,22,openai,current,gpt-5.4-nano,True,False,1,0.000202,
2026-07-07T23:20:05.945251+00:00,S18,D072,22,openai,current,gpt-5.4-nano,True,False,1,0.000277,
2026-07-07T23:20:06.032107+00:00,S18,D067,22,openai,current,gpt-5.4-nano,True,False,1,0.000251,
2026-07-07T23:20:06.237801+00:00,S18,D073,22,openai,current,gpt-5.4-nano,True,False,1,0.000201,
2026-07-07T23:20:06.280029+00:00,S18,D072,33,openai,current,gpt-5.4-nano,True,False,1,0.000241,
2026-07-07T23:20:06.427755+00:00,S18,D071,33,openai,current,gpt-5.4-nano,True,False,1,0.000252,
2026-07-07T23:20:06.478041+00:00,S18,D074,11,openai,current,gpt-5.4-nano,True,False,1,0.000186,
2026-07-07T23:20:06.593057+00:00,S18,D073,33,openai,current,gpt-5.4-nano,True,False,1,0.00023,
2026-07-07T23:20:06.606731+00:00,S18,D072,11,openai,current,gpt-5.4-nano,True,False,1,0.000256,
2026-07-07T23:20:06.782173+00:00,S18,D074,22,openai,current,gpt-5.4-nano,True,False,1,0.000235,
2026-07-07T23:20:06.804855+00:00,S18,D073,11,openai,current,gpt-5.4-nano,True,False,1,0.00022,
2026-07-07T23:20:06.854955+00:00,S18,D075,11,openai,current,gpt-5.4-nano,True,False,1,0.000224,
2026-07-07T23:20:06.932925+00:00,S18,D074,33,openai,current,gpt-5.4-nano,True,False,1,0.000211,
2026-07-07T23:20:07.031923+00:00,S18,D075,22,openai,current,gpt-5.4-nano,True,False,1,0.000247,
2026-07-07T23:20:07.238062+00:00,S18,D076,11,openai,current,gpt-5.4-nano,True,False,1,0.000207,
2026-07-07T23:20:07.476003+00:00,S18,D075,33,openai,current,gpt-5.4-nano,True,False,1,0.000257,
2026-07-07T23:20:07.515808+00:00,S18,D076,22,openai,current,gpt-5.4-nano,True,False,1,0.000254,
2026-07-07T23:20:07.641169+00:00,S18,D077,22,openai,current,gpt-5.4-nano,True,False,1,0.000211,
2026-07-07T23:20:07.673836+00:00,S18,D077,33,openai,current,gpt-5.4-nano,True,False,1,0.000199,
2026-07-07T23:20:07.687750+00:00,S18,D078,11,openai,current,gpt-5.4-nano,True,False,1,0.00019,
2026-07-07T23:20:07.978336+00:00,S18,D077,11,openai,current,gpt-5.4-nano,True,False,1,0.000222,
2026-07-07T23:20:07.981253+00:00,S18,D076,33,openai,current,gpt-5.4-nano,True,False,1,0.000176,
2026-07-07T23:20:08.056899+00:00,S18,D078,22,openai,current,gpt-5.4-nano,True,False,1,0.000242,
2026-07-07T23:20:08.299222+00:00,S18,D079,11,openai,current,gpt-5.4-nano,True,False,1,0.000236,
2026-07-07T23:20:08.367310+00:00,S18,D078,33,openai,current,gpt-5.4-nano,True,False,1,0.000236,
2026-07-07T23:20:08.510862+00:00,S18,D079,33,openai,current,gpt-5.4-nano,True,False,1,0.000202,
2026-07-07T23:20:08.738386+00:00,S18,D079,22,openai,current,gpt-5.4-nano,True,False,1,0.000221,
2026-07-07T23:20:08.750537+00:00,S18,D080,33,openai,current,gpt-5.4-nano,True,False,1,0.00019,
2026-07-07T23:20:08.854773+00:00,S18,D080,22,openai,current,gpt-5.4-nano,True,False,1,0.000247,
2026-07-07T23:20:08.900039+00:00,S18,D081,11,openai,current,gpt-5.4-nano,True,False,1,0.00023,
2026-07-07T23:20:09.056747+00:00,S18,D080,11,openai,current,gpt-5.4-nano,True,False,1,0.0002,
2026-07-07T23:20:09.392604+00:00,S18,D081,33,openai,current,gpt-5.4-nano,True,False,1,0.000202,
2026-07-07T23:20:09.575750+00:00,S18,D082,11,openai,current,gpt-5.4-nano,True,False,1,0.000245,
2026-07-07T23:20:09.642877+00:00,S18,D082,22,openai,current,gpt-5.4-nano,True,False,1,0.00023,
2026-07-07T23:20:10.036383+00:00,S18,D083,33,openai,current,gpt-5.4-nano,True,False,1,0.000246,
2026-07-07T23:20:10.052554+00:00,S18,D081,22,openai,current,gpt-5.4-nano,True,False,1,0.000227,
2026-07-07T23:20:10.110090+00:00,S18,D082,33,openai,current,gpt-5.4-nano,True,False,1,0.000234,
2026-07-07T23:20:10.123540+00:00,S18,D084,11,openai,current,gpt-5.4-nano,True,False,1,0.000217,
2026-07-07T23:20:10.207943+00:00,S18,D085,11,openai,current,gpt-5.4-nano,True,False,1,0.000185,
2026-07-07T23:20:10.298307+00:00,S18,D084,33,openai,current,gpt-5.4-nano,True,False,1,0.000244,
2026-07-07T23:20:10.349961+00:00,S18,D084,22,openai,current,gpt-5.4-nano,True,False,1,0.00024,
2026-07-07T23:20:10.526951+00:00,S18,D083,11,openai,current,gpt-5.4-nano,True,False,1,0.000244,
2026-07-07T23:20:10.733733+00:00,S18,D083,22,openai,current,gpt-5.4-nano,True,False,1,0.000227,
2026-07-07T23:20:10.749876+00:00,S18,D085,22,openai,current,gpt-5.4-nano,True,False,1,0.000205,
2026-07-07T23:20:10.769718+00:00,S18,D085,33,openai,current,gpt-5.4-nano,True,False,1,0.000205,
2026-07-07T23:20:10.904998+00:00,S18,D086,11,openai,current,gpt-5.4-nano,True,False,1,0.000206,
2026-07-07T23:20:11.015950+00:00,S19,C001,11,google,prior,gemini-2.5-flash,True,False,1,0.000326,
2026-07-07T23:20:11.042941+00:00,S18,D086,33,openai,current,gpt-5.4-nano,True,False,1,0.000215,
2026-07-07T23:20:11.119854+00:00,S19,C001,22,google,prior,gemini-2.5-flash,True,False,1,0.000333,
2026-07-07T23:20:11.186274+00:00,S18,D086,22,openai,current,gpt-5.4-nano,True,False,1,0.000255,
2026-07-07T23:20:11.367562+00:00,S19,C001,33,google,prior,gemini-2.5-flash,True,False,1,0.000326,
2026-07-07T23:20:11.414532+00:00,S19,C002,11,google,prior,gemini-2.5-flash,True,False,1,0.000287,
2026-07-07T23:20:11.569636+00:00,S19,C002,22,google,prior,gemini-2.5-flash,True,False,1,0.000329,
2026-07-07T23:20:11.604482+00:00,S18,D087,22,openai,current,gpt-5.4-nano,True,False,1,0.000242,
2026-07-07T23:20:11.637638+00:00,S18,D087,11,openai,current,gpt-5.4-nano,True,False,1,0.000212,
2026-07-07T23:20:11.649565+00:00,S18,D088,22,openai,current,gpt-5.4-nano,True,False,1,0.000222,
2026-07-07T23:20:11.662424+00:00,S18,D088,11,openai,current,gpt-5.4-nano,True,False,1,0.000199,
2026-07-07T23:20:11.703217+00:00,S18,D089,11,openai,current,gpt-5.4-nano,True,False,1,0.000195,
2026-07-07T23:20:11.813491+00:00,S18,D087,33,openai,current,gpt-5.4-nano,True,False,1,0.000227,
2026-07-07T23:20:12.070430+00:00,S19,C003,11,google,prior,gemini-2.5-flash,True,False,1,0.000284,
2026-07-07T23:20:12.126018+00:00,S19,C002,33,google,prior,gemini-2.5-flash,True,False,1,0.000362,
2026-07-07T23:20:12.245685+00:00,S18,D090,11,openai,current,gpt-5.4-nano,True,False,1,0.000204,
2026-07-07T23:20:12.322583+00:00,S19,C003,22,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:12.402492+00:00,S18,D090,22,openai,current,gpt-5.4-nano,True,False,1,0.000221,
2026-07-07T23:20:12.456643+00:00,S19,C003,33,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:12.461513+00:00,S18,D090,33,openai,current,gpt-5.4-nano,True,False,1,0.000186,
2026-07-07T23:20:12.626562+00:00,S18,D089,22,openai,current,gpt-5.4-nano,True,False,1,0.000237,
2026-07-07T23:20:12.710138+00:00,S18,D088,33,openai,current,gpt-5.4-nano,True,False,1,0.000224,
2026-07-07T23:20:12.779516+00:00,S19,C004,11,google,prior,gemini-2.5-flash,True,False,1,0.000342,
2026-07-07T23:20:13.032043+00:00,S19,C004,22,google,prior,gemini-2.5-flash,True,False,1,0.000337,
2026-07-07T23:20:13.079269+00:00,S19,C004,33,google,prior,gemini-2.5-flash,True,False,1,0.000305,
2026-07-07T23:20:13.226219+00:00,S19,C005,11,google,prior,gemini-2.5-flash,True,False,1,0.000294,
2026-07-07T23:20:13.361858+00:00,S19,C005,22,google,prior,gemini-2.5-flash,True,False,1,0.000281,
2026-07-07T23:20:13.645346+00:00,S18,D089,33,openai,current,gpt-5.4-nano,True,False,1,0.000205,
2026-07-07T23:20:13.783233+00:00,S19,C005,33,google,prior,gemini-2.5-flash,True,False,1,0.000329,
2026-07-07T23:20:13.857965+00:00,S19,C006,11,google,prior,gemini-2.5-flash,True,False,1,0.000289,
2026-07-07T23:20:14.063580+00:00,S19,C006,22,google,prior,gemini-2.5-flash,True,False,1,0.000287,
2026-07-07T23:20:14.227048+00:00,S19,C006,33,google,prior,gemini-2.5-flash,True,False,1,0.000299,
2026-07-07T23:20:14.433451+00:00,S19,C007,11,google,prior,gemini-2.5-flash,True,False,1,0.000317,
2026-07-07T23:20:14.525029+00:00,S19,C007,22,google,prior,gemini-2.5-flash,True,False,1,0.000327,
2026-07-07T23:20:14.760808+00:00,S19,C007,33,google,prior,gemini-2.5-flash,True,False,1,0.000307,
2026-07-07T23:20:15.059635+00:00,S19,C008,11,google,prior,gemini-2.5-flash,True,False,1,0.000322,
2026-07-07T23:20:15.105233+00:00,S19,C008,22,google,prior,gemini-2.5-flash,True,False,1,0.000322,
2026-07-07T23:20:15.388207+00:00,S19,C008,33,google,prior,gemini-2.5-flash,True,False,1,0.000305,
2026-07-07T23:20:15.574832+00:00,S19,C009,11,google,prior,gemini-2.5-flash,True,False,1,0.000317,
2026-07-07T23:20:15.810649+00:00,S19,C009,22,google,prior,gemini-2.5-flash,True,False,1,0.000322,
2026-07-07T23:20:16.024823+00:00,S19,C009,33,google,prior,gemini-2.5-flash,True,False,1,0.000297,
2026-07-07T23:20:16.304335+00:00,S19,C010,11,google,prior,gemini-2.5-flash,True,False,1,0.000344,
2026-07-07T23:20:16.497550+00:00,S19,C010,22,google,prior,gemini-2.5-flash,True,False,1,0.000317,
2026-07-07T23:20:16.668958+00:00,S19,C010,33,google,prior,gemini-2.5-flash,True,False,1,0.000319,
2026-07-07T23:20:16.725914+00:00,S19,C011,11,google,prior,gemini-2.5-flash,True,False,1,0.000336,
2026-07-07T23:20:17.117653+00:00,S19,C011,22,google,prior,gemini-2.5-flash,True,False,1,0.000329,
2026-07-07T23:20:17.233133+00:00,S19,C011,33,google,prior,gemini-2.5-flash,True,False,1,0.000299,
2026-07-07T23:20:17.467584+00:00,S19,C012,11,google,prior,gemini-2.5-flash,True,False,1,0.000351,
2026-07-07T23:20:17.777734+00:00,S19,C012,22,google,prior,gemini-2.5-flash,True,False,1,0.000353,
2026-07-07T23:20:17.834856+00:00,S19,C012,33,google,prior,gemini-2.5-flash,True,False,1,0.000313,
2026-07-07T23:20:18.160930+00:00,S19,C013,11,google,prior,gemini-2.5-flash,True,False,1,0.000346,
2026-07-07T23:20:18.345545+00:00,S19,C013,22,google,prior,gemini-2.5-flash,True,False,1,0.000361,
2026-07-07T23:20:18.478313+00:00,S19,C013,33,google,prior,gemini-2.5-flash,True,False,1,0.000326,
2026-07-07T23:20:18.728160+00:00,S19,C014,11,google,prior,gemini-2.5-flash,True,False,1,0.000343,
2026-07-07T23:20:18.873771+00:00,S19,C014,22,google,prior,gemini-2.5-flash,True,False,1,0.000325,
2026-07-07T23:20:18.998671+00:00,S19,C014,33,google,prior,gemini-2.5-flash,True,False,1,0.000308,
2026-07-07T23:20:19.373731+00:00,S19,C015,11,google,prior,gemini-2.5-flash,True,False,1,0.000361,
2026-07-07T23:20:19.561974+00:00,S19,C015,22,google,prior,gemini-2.5-flash,True,False,1,0.000298,
2026-07-07T23:20:19.643012+00:00,S19,C015,33,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:19.930537+00:00,S19,C016,11,google,prior,gemini-2.5-flash,True,False,1,0.000353,
2026-07-07T23:20:20.053292+00:00,S19,C016,22,google,prior,gemini-2.5-flash,True,False,1,0.000326,
2026-07-07T23:20:20.212489+00:00,S19,C016,33,google,prior,gemini-2.5-flash,True,False,1,0.000323,
2026-07-07T23:20:20.600748+00:00,S19,C017,22,google,prior,gemini-2.5-flash,True,False,1,0.000318,
2026-07-07T23:20:20.671965+00:00,S19,C017,33,google,prior,gemini-2.5-flash,True,False,1,0.000296,
2026-07-07T23:20:20.712079+00:00,S19,C017,11,google,prior,gemini-2.5-flash,True,False,1,0.000363,
2026-07-07T23:20:21.131963+00:00,S19,C018,11,google,prior,gemini-2.5-flash,True,False,1,0.000332,
2026-07-07T23:20:21.291146+00:00,S19,C018,22,google,prior,gemini-2.5-flash,True,False,1,0.000335,
2026-07-07T23:20:21.521750+00:00,S19,C019,11,google,prior,gemini-2.5-flash,True,False,1,0.000278,
2026-07-07T23:20:21.522225+00:00,S19,C018,33,google,prior,gemini-2.5-flash,True,False,1,0.000345,
2026-07-07T23:20:21.847555+00:00,S19,C019,22,google,prior,gemini-2.5-flash,True,False,1,0.000318,
2026-07-07T23:20:21.961116+00:00,S19,C019,33,google,prior,gemini-2.5-flash,True,False,1,0.000325,
2026-07-07T23:20:22.364053+00:00,S19,C020,11,google,prior,gemini-2.5-flash,True,False,1,0.000344,
2026-07-07T23:20:22.523466+00:00,S19,C020,22,google,prior,gemini-2.5-flash,True,False,1,0.000339,
2026-07-07T23:20:22.696417+00:00,S19,C020,33,google,prior,gemini-2.5-flash,True,False,1,0.000309,
2026-07-07T23:20:22.903806+00:00,S19,C021,11,google,prior,gemini-2.5-flash,True,False,1,0.000352,
2026-07-07T23:20:23.048527+00:00,S19,C021,22,google,prior,gemini-2.5-flash,True,False,1,0.000325,
2026-07-07T23:20:23.379479+00:00,S19,C021,33,google,prior,gemini-2.5-flash,True,False,1,0.00036,
2026-07-07T23:20:23.501707+00:00,S19,C022,11,google,prior,gemini-2.5-flash,True,False,1,0.000342,
2026-07-07T23:20:23.719628+00:00,S19,C022,22,google,prior,gemini-2.5-flash,True,False,1,0.000324,
2026-07-07T23:20:23.834521+00:00,S19,C022,33,google,prior,gemini-2.5-flash,True,False,1,0.000314,
2026-07-07T23:20:24.121762+00:00,S19,C023,11,google,prior,gemini-2.5-flash,True,False,1,0.000289,
2026-07-07T23:20:24.293873+00:00,S19,C023,22,google,prior,gemini-2.5-flash,True,False,1,0.000314,
2026-07-07T23:20:24.418547+00:00,S19,C023,33,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:24.634741+00:00,S19,C024,11,google,prior,gemini-2.5-flash,True,False,1,0.000334,
2026-07-07T23:20:24.927628+00:00,S19,C024,22,google,prior,gemini-2.5-flash,True,False,1,0.000336,
2026-07-07T23:20:25.040192+00:00,S19,C024,33,google,prior,gemini-2.5-flash,True,False,1,0.000329,
2026-07-07T23:20:25.120353+00:00,S19,C025,11,google,prior,gemini-2.5-flash,True,False,1,0.00031,
2026-07-07T23:20:25.505492+00:00,S19,C025,22,google,prior,gemini-2.5-flash,True,False,1,0.000353,
2026-07-07T23:20:25.608821+00:00,S19,C025,33,google,prior,gemini-2.5-flash,True,False,1,0.000293,
2026-07-07T23:20:25.822297+00:00,S19,C026,11,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:25.917281+00:00,S19,C026,22,google,prior,gemini-2.5-flash,True,False,1,0.000281,
2026-07-07T23:20:26.149078+00:00,S19,C026,33,google,prior,gemini-2.5-flash,True,False,1,0.000298,
2026-07-07T23:20:26.531007+00:00,S19,C027,11,google,prior,gemini-2.5-flash,True,False,1,0.000338,
2026-07-07T23:20:26.702112+00:00,S19,C027,22,google,prior,gemini-2.5-flash,True,False,1,0.000286,
2026-07-07T23:20:26.835227+00:00,S19,C027,33,google,prior,gemini-2.5-flash,True,False,1,0.000298,
2026-07-07T23:20:27.122935+00:00,S19,C028,11,google,prior,gemini-2.5-flash,True,False,1,0.000381,
2026-07-07T23:20:27.337484+00:00,S19,C028,22,google,prior,gemini-2.5-flash,True,False,1,0.000331,
2026-07-07T23:20:27.460462+00:00,S19,C028,33,google,prior,gemini-2.5-flash,True,False,1,0.000313,
2026-07-07T23:20:27.574477+00:00,S19,C029,11,google,prior,gemini-2.5-flash,True,False,1,0.000341,
2026-07-07T23:20:27.958330+00:00,S19,C029,22,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:28.064427+00:00,S19,C029,33,google,prior,gemini-2.5-flash,True,False,1,0.000314,
2026-07-07T23:20:28.276125+00:00,S19,C030,11,google,prior,gemini-2.5-flash,True,False,1,0.000271,
2026-07-07T23:20:28.558522+00:00,S19,C030,22,google,prior,gemini-2.5-flash,True,False,1,0.000341,
2026-07-07T23:20:28.674547+00:00,S19,C030,33,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:28.859192+00:00,S19,C031,11,google,prior,gemini-2.5-flash,True,False,1,0.000364,
2026-07-07T23:20:29.074426+00:00,S19,C031,22,google,prior,gemini-2.5-flash,True,False,1,0.000352,
2026-07-07T23:20:29.256161+00:00,S19,C031,33,google,prior,gemini-2.5-flash,True,False,1,0.000334,
2026-07-07T23:20:29.573992+00:00,S19,C032,22,google,prior,gemini-2.5-flash,True,False,1,0.000287,
2026-07-07T23:20:29.730006+00:00,S19,C032,11,google,prior,gemini-2.5-flash,True,False,1,0.000352,
2026-07-07T23:20:29.795577+00:00,S19,C032,33,google,prior,gemini-2.5-flash,True,False,1,0.000297,
2026-07-07T23:20:30.111186+00:00,S19,C033,11,google,prior,gemini-2.5-flash,True,False,1,0.000317,
2026-07-07T23:20:30.247834+00:00,S19,C033,22,google,prior,gemini-2.5-flash,True,False,1,0.000322,
2026-07-07T23:20:30.382544+00:00,S19,C033,33,google,prior,gemini-2.5-flash,True,False,1,0.0003,
2026-07-07T23:20:30.642968+00:00,S19,C034,11,google,prior,gemini-2.5-flash,True,False,1,0.000319,
2026-07-07T23:20:30.837977+00:00,S19,C034,22,google,prior,gemini-2.5-flash,True,False,1,0.000327,
2026-07-07T23:20:30.955111+00:00,S19,C034,33,google,prior,gemini-2.5-flash,True,False,1,0.000299,
2026-07-07T23:20:31.291444+00:00,S19,C035,11,google,prior,gemini-2.5-flash,True,False,1,0.000358,
2026-07-07T23:20:31.554953+00:00,S19,C035,22,google,prior,gemini-2.5-flash,True,False,1,0.00035,
2026-07-07T23:20:31.694135+00:00,S19,C036,11,google,prior,gemini-2.5-flash,True,False,1,0.000288,
2026-07-07T23:20:31.704174+00:00,S19,C035,33,google,prior,gemini-2.5-flash,True,False,1,0.000363,
2026-07-07T23:20:32.048150+00:00,S19,C036,22,google,prior,gemini-2.5-flash,True,False,1,0.000313,
2026-07-07T23:20:32.263494+00:00,S19,C036,33,google,prior,gemini-2.5-flash,True,False,1,0.000333,
2026-07-07T23:20:32.471668+00:00,S19,C037,11,google,prior,gemini-2.5-flash,True,False,1,0.000321,
2026-07-07T23:20:32.607611+00:00,S19,C037,22,google,prior,gemini-2.5-flash,True,False,1,0.000318,
2026-07-07T23:20:32.800707+00:00,S19,C037,33,google,prior,gemini-2.5-flash,True,False,1,0.000303,
2026-07-07T23:20:33.130300+00:00,S19,C038,11,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:33.298588+00:00,S19,C038,22,google,prior,gemini-2.5-flash,True,False,1,0.000339,
2026-07-07T23:20:33.505828+00:00,S19,C038,33,google,prior,gemini-2.5-flash,True,False,1,0.000299,
2026-07-07T23:20:33.746254+00:00,S19,C039,11,google,prior,gemini-2.5-flash,True,False,1,0.000315,
2026-07-07T23:20:33.938394+00:00,S19,C039,22,google,prior,gemini-2.5-flash,True,False,1,0.000322,
2026-07-07T23:20:33.995908+00:00,S19,C039,33,google,prior,gemini-2.5-flash,True,False,1,0.0003,
2026-07-07T23:20:34.357894+00:00,S19,C040,11,google,prior,gemini-2.5-flash,True,False,1,0.000326,
2026-07-07T23:20:34.368462+00:00,S19,C040,22,google,prior,gemini-2.5-flash,True,False,1,0.000321,
2026-07-07T23:20:34.637627+00:00,S19,C040,33,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:34.974140+00:00,S19,C041,11,google,prior,gemini-2.5-flash,True,False,1,0.000344,
2026-07-07T23:20:35.131598+00:00,S19,C041,22,google,prior,gemini-2.5-flash,True,False,1,0.000346,
2026-07-07T23:20:35.189128+00:00,S19,C041,33,google,prior,gemini-2.5-flash,True,False,1,0.000301,
2026-07-07T23:20:35.464487+00:00,S19,C042,11,google,prior,gemini-2.5-flash,True,False,1,0.000321,
2026-07-07T23:20:35.632677+00:00,S19,C042,22,google,prior,gemini-2.5-flash,True,False,1,0.000283,
2026-07-07T23:20:35.846726+00:00,S19,C042,33,google,prior,gemini-2.5-flash,True,False,1,0.000311,
2026-07-07T23:20:36.090056+00:00,S19,C043,11,google,prior,gemini-2.5-flash,True,False,1,0.000339,
2026-07-07T23:20:36.278353+00:00,S19,C043,22,google,prior,gemini-2.5-flash,True,False,1,0.000317,
2026-07-07T23:20:36.463335+00:00,S19,C043,33,google,prior,gemini-2.5-flash,True,False,1,0.000284,
2026-07-07T23:20:36.757574+00:00,S19,C044,11,google,prior,gemini-2.5-flash,True,False,1,0.000316,
2026-07-07T23:20:36.806452+00:00,S19,C044,22,google,prior,gemini-2.5-flash,True,False,1,0.000338,
2026-07-07T23:20:36.991035+00:00,S19,C044,33,google,prior,gemini-2.5-flash,True,False,1,0.000291,
2026-07-07T23:20:37.151428+00:00,S19,C045,11,google,prior,gemini-2.5-flash,True,False,1,0.00032,
2026-07-07T23:20:37.465344+00:00,S19,C045,22,google,prior,gemini-2.5-flash,True,False,1,0.000357,
2026-07-07T23:20:37.512397+00:00,S19,C045,33,google,prior,gemini-2.5-flash,True,False,1,0.000292,
2026-07-07T23:20:37.841219+00:00,S19,D046,11,google,prior,gemini-2.5-flash,True,False,1,0.000238,
2026-07-07T23:20:38.065327+00:00,S19,D046,22,google,prior,gemini-2.5-flash,True,False,1,0.000241,
2026-07-07T23:20:38.197349+00:00,S19,D046,33,google,prior,gemini-2.5-flash,True,False,1,0.000271,
2026-07-07T23:20:38.466070+00:00,S19,D047,11,google,prior,gemini-2.5-flash,True,False,1,0.000238,
2026-07-07T23:20:38.714087+00:00,S19,D047,22,google,prior,gemini-2.5-flash,True,False,1,0.000278,
2026-07-07T23:20:38.899478+00:00,S19,D047,33,google,prior,gemini-2.5-flash,True,False,1,0.000228,
2026-07-07T23:20:39.047573+00:00,S19,D048,11,google,prior,gemini-2.5-flash,True,False,1,0.000273,
2026-07-07T23:20:39.242455+00:00,S19,D048,33,google,prior,gemini-2.5-flash,True,False,1,0.000251,
2026-07-07T23:20:39.323339+00:00,S19,D048,22,google,prior,gemini-2.5-flash,True,False,1,0.000231,
2026-07-07T23:20:39.739612+00:00,S19,D049,11,google,prior,gemini-2.5-flash,True,False,1,0.000246,
2026-07-07T23:20:39.932638+00:00,S19,D049,22,google,prior,gemini-2.5-flash,True,False,1,0.000261,
2026-07-07T23:20:40.034427+00:00,S19,D049,33,google,prior,gemini-2.5-flash,True,False,1,0.000233,
2026-07-07T23:20:40.246998+00:00,S19,D050,11,google,prior,gemini-2.5-flash,True,False,1,0.000246,
2026-07-07T23:20:40.454057+00:00,S19,D050,22,google,prior,gemini-2.5-flash,True,False,1,0.000236,
2026-07-07T23:20:40.753421+00:00,S19,D050,33,google,prior,gemini-2.5-flash,True,False,1,0.000271,
2026-07-07T23:20:40.880050+00:00,S19,D051,11,google,prior,gemini-2.5-flash,True,False,1,0.000224,
2026-07-07T23:20:41.198841+00:00,S19,D051,22,google,prior,gemini-2.5-flash,True,False,1,0.000264,
2026-07-07T23:20:41.393634+00:00,S19,D051,33,google,prior,gemini-2.5-flash,True,False,1,0.000276,
